fecha,linea,turno,envase,maquina,toma,kg,und,baja
2026-01-07,4,3,3501430,5,1,10.0,32,true
2026-01-07,4,3,3501430,6,1,22.0,69,true
2026-01-07,4,3,3501430,7,1,15.0,47,true
2026-01-07,4,3,3501430,8,1,12.0,38,true
2026-01-07,4,3,3501430,9,1,10.0,32,true
2026-01-07,4,3,3501430,10,1,11.0,35,true
2026-01-07,4,3,3501430,11,1,11.0,35,true
2026-01-07,4,3,3501430,12,1,11.0,35,true
2026-01-07,4,3,3501430,13,1,10.0,32,true
2026-01-07,6,3,3500888,1,1,20.0,33,true
2026-01-07,6,3,3500888,2,1,25.0,41,true
2026-01-07,6,3,3500888,3,1,18.0,30,true
2026-01-07,6,3,3500888,4,1,14.0,23,true
2026-01-07,6,3,3500888,5,1,12.0,20,true
2026-01-07,6,3,3500888,6,1,25.0,41,true
2026-01-07,6,3,3500888,7,1,10.0,17,true
2026-01-07,6,3,3500888,8,1,10.0,17,true
2026-01-07,6,3,3500888,9,1,10.0,17,true
2026-01-07,6,3,3500888,10,1,10.0,17,true
2026-01-07,6,3,3500888,11,1,10.0,17,true
2026-01-07,6,3,3500888,12,1,11.0,18,true
2026-01-07,6,3,3500888,13,1,11.0,18,true
2026-01-06,1,3,3500005,1,1,18.0,102,true
2026-01-06,1,3,3500005,2,1,19.0,108,true
2026-01-06,1,3,3500005,3,1,24.0,136,true
2026-01-06,1,3,3500005,4,1,12.0,68,true
2026-01-06,1,3,3500005,5,1,15.0,85,true
2026-01-06,1,3,3500005,6,1,28.0,159,true
2026-01-06,1,3,3500005,7,1,12.0,68,true
2026-01-06,1,3,3500005,8,1,10.0,57,true
2026-01-06,1,3,3500005,9,1,11.0,63,true
2026-01-06,1,3,3500005,10,1,10.0,57,true
2026-01-06,1,3,3500005,11,1,12.0,68,true
2026-01-06,1,3,3500005,12,1,14.0,80,true
2026-01-06,1,3,3500005,13,1,10.0,57,true
2026-01-06,2,3,3500162,1,1,20.0,96,true
2026-01-06,2,3,3500162,2,1,15.0,72,true
2026-01-06,2,3,3500162,3,1,18.0,86,true
2026-01-06,2,3,3500162,4,1,12.0,58,true
2026-01-06,2,3,3500162,5,1,10.0,48,true
2026-01-06,2,3,3500162,6,1,23.0,110,true
2026-01-06,2,3,3500162,7,1,16.0,77,true
2026-01-06,2,3,3500162,8,1,18.0,86,true
2026-01-06,2,3,3500162,9,1,14.0,67,true
2026-01-06,2,3,3500162,10,1,15.0,72,true
2026-01-06,2,3,3500162,11,1,10.0,48,true
2026-01-06,2,3,3500162,12,1,10.0,48,true
2026-01-06,2,3,3500162,13,1,10.0,48,true
2026-01-06,4,3,3501430,1,1,15.0,47,true
2026-01-06,4,3,3501430,2,1,12.0,38,true
2026-01-06,4,3,3501430,3,1,18.0,57,true
2026-01-06,4,3,3501430,4,1,10.0,32,true
2026-01-06,4,3,3501430,5,1,11.0,35,true
2026-01-06,4,3,3501430,6,1,22.0,69,true
2026-01-06,4,3,3501430,7,1,15.0,47,true
2026-01-06,4,3,3501430,8,1,10.0,32,true
2026-01-06,4,3,3501430,9,1,10.0,32,true
2026-01-06,4,3,3501430,10,1,11.0,35,true
2026-01-06,4,3,3501430,11,1,12.0,38,true
2026-01-06,4,3,3501430,12,1,10.0,32,true
2026-01-06,4,3,3501430,13,1,10.0,32,true
2026-01-06,6,3,3500888,1,1,20.0,33,true
2026-01-06,6,3,3500888,2,1,25.0,41,true
2026-01-06,6,3,3500888,3,1,18.0,30,true
2026-01-06,6,3,3500888,4,1,24.0,39,true
2026-01-06,6,3,3500888,5,1,26.0,42,true
2026-01-06,6,3,3500888,6,1,27.0,44,true
2026-01-06,6,3,3500888,7,1,10.0,17,true
2026-01-06,6,3,3500888,8,1,15.0,25,true
2026-01-06,6,3,3500888,9,1,10.0,17,true
2026-01-06,6,3,3500888,10,1,15.0,25,true
2026-01-06,6,3,3500888,11,1,10.0,17,true
2026-01-06,6,3,3500888,12,1,12.0,20,true
2026-01-06,6,3,3500888,13,1,10.0,17,true
2026-01-07,1,2,3500005,1,1,15.0,85,true
2026-01-07,1,2,3500005,2,1,19.0,108,true
2026-01-07,1,2,3500005,3,1,22.0,125,true
2026-01-07,1,2,3500005,4,1,30.0,170,true
2026-01-07,1,2,3500005,5,1,12.0,68,true
2026-01-07,1,2,3500005,6,1,16.0,91,true
2026-01-07,1,2,3500005,7,1,0.0,0,true
2026-01-07,1,2,3500005,8,1,12.0,68,true
2026-01-07,1,2,3500005,9,1,19.0,108,true
2026-01-07,1,2,3500005,10,1,22.0,125,true
2026-01-07,1,2,3500005,11,1,30.0,170,true
2026-01-07,1,2,3500005,12,1,37.0,210,true
2026-01-07,1,2,3500005,13,1,40.0,226,true
2026-01-07,2,2,3500162,1,1,19.0,91,true
2026-01-07,2,2,3500162,2,1,21.0,100,true
2026-01-07,2,2,3500162,3,1,30.0,143,true
2026-01-07,2,2,3500162,4,1,37.0,177,true
2026-01-07,2,2,3500162,5,1,30.0,143,true
2026-01-07,2,2,3500162,6,1,23.0,110,true
2026-01-07,2,2,3500162,7,1,13.0,62,true
2026-01-07,2,2,3500162,8,1,14.0,67,true
2026-01-07,2,2,3500162,9,1,20.0,96,true
2026-01-07,2,2,3500162,10,1,27.0,129,true
2026-01-07,2,2,3500162,11,1,30.0,143,true
2026-01-07,2,2,3500162,12,1,39.0,186,true
2026-01-07,2,2,3500162,13,1,41.0,196,true
2026-01-07,4,2,3501430,1,1,21.0,66,true
2026-01-07,4,2,3501430,2,1,24.0,75,true
2026-01-07,4,2,3501430,3,1,30.0,94,true
2026-01-07,4,2,3501430,4,1,37.0,116,true
2026-01-07,4,2,3501430,5,1,30.0,94,true
2026-01-07,4,2,3501430,6,1,44.0,138,true
2026-01-07,4,2,3501430,7,1,16.0,50,true
2026-01-07,4,2,3501430,8,1,19.0,60,true
2026-01-07,4,2,3501430,9,1,25.0,78,true
2026-01-07,4,2,3501430,10,1,35.0,110,true
2026-01-07,4,2,3501430,11,1,45.0,141,true
2026-01-07,4,2,3501430,12,1,50.0,156,true
2026-01-07,4,2,3501430,13,1,42.0,131,true
2026-01-07,6,2,3500888,1,1,22.0,36,true
2026-01-07,6,2,3500888,2,1,27.0,44,true
2026-01-07,6,2,3500888,3,1,32.0,52,true
2026-01-07,6,2,3500888,4,1,45.0,73,true
2026-01-07,6,2,3500888,5,1,40.0,65,true
2026-01-07,6,2,3500888,6,1,40.0,65,true
2026-01-07,6,2,3500888,7,1,19.0,31,true
2026-01-07,6,2,3500888,8,1,22.0,36,true
2026-01-07,6,2,3500888,9,1,29.0,47,true
2026-01-07,6,2,3500888,10,1,36.0,59,true
2026-01-07,6,2,3500888,11,1,49.0,80,true
2026-01-07,6,2,3500888,12,1,51.0,83,true
2026-01-07,6,2,3500888,13,1,38.0,62,true
2026-01-07,1,1,3500005,1,1,22.0,125,true
2026-01-07,1,1,3500005,2,1,12.0,68,true
2026-01-07,1,1,3500005,3,1,17.0,97,true
2026-01-07,1,1,3500005,4,1,10.0,57,true
2026-01-07,1,1,3500005,5,1,14.0,80,true
2026-01-07,1,1,3500005,6,1,16.0,91,true
2026-01-07,1,1,3500005,7,1,12.0,68,true
2026-01-07,1,1,3500005,8,1,27.0,153,true
2026-01-07,1,1,3500005,9,1,10.0,57,true
2026-01-07,1,1,3500005,10,1,17.0,97,true
2026-01-07,1,1,3500005,11,1,22.0,125,true
2026-01-07,1,1,3500005,12,1,21.0,119,true
2026-01-07,1,1,3500005,13,1,24.0,136,true
2026-01-07,2,1,3500162,1,1,32.0,153,true
2026-01-07,2,1,3500162,2,1,17.0,81,true
2026-01-07,2,1,3500162,3,1,22.0,105,true
2026-01-07,2,1,3500162,4,1,12.0,58,true
2026-01-07,2,1,3500162,5,1,18.0,86,true
2026-01-07,2,1,3500162,6,1,19.0,91,true
2026-01-07,2,1,3500162,7,1,14.0,67,true
2026-01-07,2,1,3500162,8,1,35.0,167,true
2026-01-07,2,1,3500162,9,1,10.0,48,true
2026-01-07,2,1,3500162,10,1,14.0,67,true
2026-01-07,2,1,3500162,11,1,22.0,105,true
2026-01-07,2,1,3500162,12,1,31.0,148,true
2026-01-07,2,1,3500162,13,1,25.0,120,true
2026-01-07,4,1,3501430,1,1,27.0,85,true
2026-01-07,4,1,3501430,2,1,18.0,57,true
2026-01-07,4,1,3501430,3,1,27.0,85,true
2026-01-07,4,1,3501430,4,1,18.0,57,true
2026-01-07,4,1,3501430,5,1,21.0,66,true
2026-01-07,4,1,3501430,6,1,29.0,91,true
2026-01-07,4,1,3501430,7,1,18.0,57,true
2026-01-07,4,1,3501430,8,1,37.0,116,true
2026-01-07,4,1,3501430,9,1,23.0,72,true
2026-01-07,4,1,3501430,10,1,14.0,44,true
2026-01-07,4,1,3501430,11,1,22.0,69,true
2026-01-07,4,1,3501430,12,1,32.0,100,true
2026-01-07,4,1,3501430,13,1,22.0,69,true
2026-01-07,6,1,3500888,1,1,32.0,52,true
2026-01-07,6,1,3500888,2,1,18.0,30,true
2026-01-07,6,1,3500888,3,1,17.0,28,true
2026-01-07,6,1,3500888,4,1,10.0,17,true
2026-01-07,6,1,3500888,5,1,19.0,31,true
2026-01-07,6,1,3500888,6,1,27.0,44,true
2026-01-07,6,1,3500888,7,1,19.0,31,true
2026-01-07,6,1,3500888,8,1,39.0,63,true
2026-01-07,6,1,3500888,9,1,17.0,28,true
2026-01-07,6,1,3500888,10,1,10.0,17,true
2026-01-07,6,1,3500888,11,1,21.0,34,true
2026-01-07,6,1,3500888,12,1,27.0,44,true
2026-01-07,6,1,3500888,13,1,34.0,55,true
2026-01-08,1,3,3500005,1,1,20.0,113,true
2026-01-08,1,3,3500005,2,1,15.0,85,true
2026-01-08,1,3,3500005,3,1,12.0,68,true
2026-01-08,1,3,3500005,4,1,18.0,102,true
2026-01-08,1,3,3500005,5,1,12.0,68,true
2026-01-08,1,3,3500005,6,1,29.0,164,true
2026-01-08,1,3,3500005,7,1,11.0,63,true
2026-01-08,1,3,3500005,8,1,16.0,91,true
2026-01-08,1,3,3500005,9,1,12.0,68,true
2026-01-08,1,3,3500005,10,1,14.0,80,true
2026-01-08,1,3,3500005,11,1,16.0,91,true
2026-01-08,1,3,3500005,12,1,19.0,108,true
2026-01-08,1,3,3500005,13,1,17.0,97,true
2026-01-08,2,3,3500162,1,1,20.0,96,true
2026-01-08,2,3,3500162,2,1,15.0,72,true
2026-01-08,2,3,3500162,3,1,22.0,105,true
2026-01-08,2,3,3500162,4,1,24.0,115,true
2026-01-08,2,3,3500162,5,1,11.0,53,true
2026-01-08,2,3,3500162,6,1,31.0,148,true
2026-01-08,2,3,3500162,7,1,10.0,48,true
2026-01-08,2,3,3500162,8,1,16.0,77,true
2026-01-08,2,3,3500162,9,1,15.0,72,true
2026-01-08,2,3,3500162,10,1,19.0,91,true
2026-01-08,2,3,3500162,11,1,22.0,105,true
2026-01-08,2,3,3500162,12,1,10.0,48,true
2026-01-08,2,3,3500162,13,1,10.0,48,true
2026-01-08,4,3,3501430,1,1,16.0,50,true
2026-01-08,4,3,3501430,2,1,12.0,38,true
2026-01-08,4,3,3501430,3,1,14.0,44,true
2026-01-08,4,3,3501430,4,1,11.0,35,true
2026-01-08,4,3,3501430,5,1,16.0,50,true
2026-01-08,4,3,3501430,6,1,27.0,85,true
2026-01-08,4,3,3501430,7,1,10.0,32,true
2026-01-08,4,3,3501430,8,1,10.0,32,true
2026-01-08,4,3,3501430,9,1,11.0,35,true
2026-01-08,4,3,3501430,10,1,12.0,38,true
2026-01-08,4,3,3501430,11,1,10.0,32,true
2026-01-08,4,3,3501430,12,1,10.0,32,true
2026-01-08,4,3,3501430,13,1,10.0,32,true
2026-01-08,6,3,3500888,1,1,10.0,17,true
2026-01-08,6,3,3500888,2,1,19.0,31,true
2026-01-08,6,3,3500888,3,1,12.0,20,true
2026-01-08,6,3,3500888,4,1,18.0,30,true
2026-01-08,6,3,3500888,5,1,11.0,18,true
2026-01-08,6,3,3500888,6,1,38.0,62,true
2026-01-08,6,3,3500888,7,1,10.0,17,true
2026-01-08,6,3,3500888,8,1,12.0,20,true
2026-01-08,6,3,3500888,9,1,10.0,17,true
2026-01-08,6,3,3500888,10,1,10.0,17,true
2026-01-08,6,3,3500888,11,1,14.0,23,true
2026-01-08,6,3,3500888,12,1,15.0,25,true
2026-01-08,6,3,3500888,13,1,32.0,52,true
2026-01-09,1,3,3500005,1,1,15.0,85,true
2026-01-09,1,3,3500005,2,1,18.0,102,true
2026-01-09,1,3,3500005,3,1,12.0,68,true
2026-01-09,1,3,3500005,4,1,11.0,63,true
2026-01-09,1,3,3500005,5,1,10.0,57,true
2026-01-09,1,3,3500005,6,1,30.0,170,true
2026-01-09,1,3,3500005,7,1,16.0,91,true
2026-01-09,1,3,3500005,8,1,12.0,68,true
2026-01-09,1,3,3500005,9,1,10.0,57,true
2026-01-09,1,3,3500005,10,1,15.0,85,true
2026-01-09,1,3,3500005,11,1,11.0,63,true
2026-01-09,1,3,3500005,12,1,12.0,68,true
2026-01-09,1,3,3500005,13,1,10.0,57,true
2026-01-09,2,3,3500162,1,1,19.0,91,true
2026-01-09,2,3,3500162,2,1,12.0,58,true
2026-01-09,2,3,3500162,3,1,11.0,53,true
2026-01-09,2,3,3500162,4,1,14.0,67,true
2026-01-09,2,3,3500162,5,1,16.0,77,true
2026-01-09,2,3,3500162,6,1,27.0,129,true
2026-01-09,2,3,3500162,7,1,16.0,77,true
2026-01-09,2,3,3500162,8,1,12.0,58,true
2026-01-09,2,3,3500162,9,1,11.0,53,true
2026-01-09,2,3,3500162,10,1,14.0,67,true
2026-01-09,2,3,3500162,11,1,15.0,72,true
2026-01-09,2,3,3500162,12,1,10.0,48,true
2026-01-09,2,3,3500162,13,1,10.0,48,true
2026-01-09,6,3,3500888,1,1,20.0,33,true
2026-01-09,6,3,3500888,2,1,24.0,39,true
2026-01-09,6,3,3500888,3,1,18.0,30,true
2026-01-09,6,3,3500888,4,1,19.0,31,true
2026-01-09,6,3,3500888,5,1,20.0,33,true
2026-01-09,6,3,3500888,6,1,27.0,44,true
2026-01-09,6,3,3500888,7,1,10.0,17,true
2026-01-09,6,3,3500888,8,1,10.0,17,true
2026-01-09,6,3,3500888,9,1,12.0,20,true
2026-01-09,6,3,3500888,10,1,12.0,20,true
2026-01-09,6,3,3500888,11,1,14.0,23,true
2026-01-09,6,3,3500888,12,1,16.0,26,true
2026-01-09,6,3,3500888,13,1,16.0,26,true
2026-01-10,1,3,3500005,1,1,10.0,57,true
2026-01-10,1,3,3500005,2,1,15.0,85,true
2026-01-10,1,3,3500005,3,1,18.0,102,true
2026-01-10,1,3,3500005,4,1,12.0,68,true
2026-01-10,1,3,3500005,5,1,10.0,57,true
2026-01-10,1,3,3500005,6,1,22.0,125,true
2026-01-10,1,3,3500005,7,1,11.0,63,true
2026-01-10,1,3,3500005,8,1,19.0,108,true
2026-01-10,1,3,3500005,9,1,19.0,108,true
2026-01-10,1,3,3500005,10,1,12.0,68,true
2026-01-10,1,3,3500005,11,1,10.0,57,true
2026-01-10,1,3,3500005,12,1,12.0,68,true
2026-01-10,2,3,3500162,13,1,10.0,48,true
2026-01-10,2,3,3500162,1,1,20.0,96,true
2026-01-10,2,3,3500162,2,1,25.0,120,true
2026-01-10,2,3,3500162,3,1,16.0,77,true
2026-01-10,2,3,3500162,4,1,18.0,86,true
2026-01-10,2,3,3500162,5,1,19.0,91,true
2026-01-10,2,3,3500162,6,1,22.0,105,true
2026-01-10,2,3,3500162,7,1,15.0,72,true
2026-01-10,2,3,3500162,8,1,12.0,58,true
2026-01-10,2,3,3500162,9,1,10.0,48,true
2026-01-10,2,3,3500162,10,1,10.0,48,true
2026-01-10,2,3,3500162,11,1,12.0,58,true
2026-01-10,2,3,3500162,12,1,11.0,53,true
2026-01-10,2,3,3500162,13,2,11.0,53,true
2026-01-10,4,3,3500446,1,1,30.0,130,true
2026-01-10,4,3,3500446,2,1,40.0,173,true
2026-01-10,4,3,3500446,3,1,20.0,87,true
2026-01-10,4,3,3500446,4,1,50.0,216,true
2026-01-10,4,3,3500446,5,1,25.0,108,true
2026-01-10,4,3,3500446,6,1,48.0,207,true
2026-01-10,4,3,3500446,7,1,20.0,87,true
2026-01-10,4,3,3500446,8,1,22.0,95,true
2026-01-10,4,3,3500446,9,1,24.0,104,true
2026-01-10,4,3,3500446,10,1,12.0,52,true
2026-01-10,4,3,3500446,11,1,16.0,69,true
2026-01-10,4,3,3500446,12,1,18.0,78,true
2026-01-10,4,3,3500446,13,1,19.0,82,true
2026-01-10,6,3,3500888,1,1,30.0,49,true
2026-01-10,6,3,3500888,2,1,20.0,33,true
2026-01-10,6,3,3500888,3,1,25.0,41,true
2026-01-10,6,3,3500888,4,1,18.0,30,true
2026-01-10,6,3,3500888,5,1,19.0,31,true
2026-01-10,6,3,3500888,6,1,36.0,59,true
2026-01-10,6,3,3500888,7,1,10.0,17,true
2026-01-10,6,3,3500888,8,1,12.0,20,true
2026-01-10,6,3,3500888,9,1,16.0,26,true
2026-01-10,6,3,3500888,10,1,12.0,20,true
2026-01-10,6,3,3500888,11,1,10.0,17,true
2026-01-10,6,3,3500888,12,1,10.0,17,true
2026-01-10,6,3,3500888,13,1,10.0,17,true
2026-01-08,1,1,3500005,1,1,22.0,125,true
2026-01-08,1,1,3500005,2,1,19.0,108,true
2026-01-08,1,1,3500005,3,1,14.0,80,true
2026-01-08,1,1,3500005,4,1,17.0,97,true
2026-01-08,1,1,3500005,5,1,10.0,57,true
2026-01-08,1,1,3500005,6,1,19.0,108,true
2026-01-08,1,1,3500005,7,1,12.0,68,true
2026-01-08,1,1,3500005,8,1,23.0,130,true
2026-01-08,1,1,3500005,9,1,10.0,57,true
2026-01-08,1,1,3500005,10,1,16.0,91,true
2026-01-08,1,1,3500005,11,1,19.0,108,true
2026-01-08,1,1,3500005,12,1,21.0,119,true
2026-01-08,1,1,3500005,13,1,24.0,136,true
2026-01-08,2,1,3500162,1,1,32.0,153,true
2026-01-08,2,1,3500162,2,1,29.0,139,true
2026-01-08,2,1,3500162,3,1,20.0,96,true
2026-01-08,2,1,3500162,4,1,19.0,91,true
2026-01-08,2,1,3500162,5,1,10.0,48,true
2026-01-08,2,1,3500162,6,1,19.0,91,true
2026-01-08,2,1,3500162,7,1,22.0,105,true
2026-01-08,2,1,3500162,8,1,37.0,177,true
2026-01-08,2,1,3500162,9,1,17.0,81,true
2026-01-08,2,1,3500162,10,1,14.0,67,true
2026-01-08,2,1,3500162,11,1,22.0,105,true
2026-01-08,2,1,3500162,12,1,29.0,139,true
2026-01-08,2,1,3500162,13,1,21.0,100,true
2026-01-08,4,1,3501430,1,1,30.0,94,true
2026-01-08,4,1,3501430,2,1,17.0,53,true
2026-01-08,4,1,3501430,3,1,20.0,63,true
2026-01-08,4,1,3501430,4,1,10.0,32,true
2026-01-08,4,1,3501430,5,1,14.0,44,true
2026-01-08,4,1,3501430,6,1,17.0,53,true
2026-01-08,4,1,3501430,7,1,19.0,60,true
2026-01-08,4,1,3501430,8,1,32.0,100,true
2026-01-08,4,1,3501430,9,1,17.0,53,true
2026-01-08,4,1,3501430,10,1,20.0,63,true
2026-01-08,4,1,3501430,11,1,21.0,66,true
2026-01-08,4,1,3501430,12,1,29.0,91,true
2026-01-08,4,1,3501430,13,1,27.0,85,true
2026-01-08,6,1,3500888,1,1,23.0,38,true
2026-01-08,6,1,3500888,2,1,19.0,31,true
2026-01-08,6,1,3500888,3,1,22.0,36,true
2026-01-08,6,1,3500888,4,1,27.0,44,true
2026-01-08,6,1,3500888,5,1,19.0,31,true
2026-01-08,6,1,3500888,6,1,19.0,31,true
2026-01-08,6,1,3500888,7,1,10.0,17,true
2026-01-08,6,1,3500888,8,1,32.0,52,true
2026-01-08,6,1,3500888,9,1,10.0,17,true
2026-01-08,6,1,3500888,10,1,10.0,17,true
2026-01-08,6,1,3500888,11,1,21.0,34,true
2026-01-08,6,1,3500888,12,1,27.0,44,true
2026-01-08,6,1,3500888,13,1,28.0,46,true
2026-01-08,1,2,3500005,1,1,12.0,68,true
2026-01-08,1,2,3500005,2,1,17.0,97,true
2026-01-08,1,2,3500005,3,1,22.0,125,true
2026-01-08,1,2,3500005,4,1,28.0,159,true
2026-01-08,1,2,3500005,5,1,17.0,97,true
2026-01-08,1,2,3500005,6,1,26.0,147,true
2026-01-08,1,2,3500005,7,1,0.0,0,true
2026-01-08,1,2,3500005,8,1,16.0,91,true
2026-01-08,1,2,3500005,9,1,19.0,108,true
2026-01-08,1,2,3500005,10,1,22.0,125,true
2026-01-08,1,2,3500005,11,1,27.0,153,true
2026-01-08,1,2,3500005,12,1,35.0,198,true
2026-01-08,1,2,3500005,13,1,40.0,226,true
2026-01-08,2,2,3500162,1,1,19.0,91,true
2026-01-08,2,2,3500162,2,1,23.0,110,true
2026-01-08,2,2,3500162,3,1,35.0,167,true
2026-01-08,2,2,3500162,4,1,41.0,196,true
2026-01-08,2,2,3500162,5,1,36.0,172,true
2026-01-08,2,2,3500162,6,1,32.0,153,true
2026-01-08,2,2,3500162,7,1,12.0,58,true
2026-01-08,2,2,3500162,8,1,14.0,67,true
2026-01-08,2,2,3500162,9,1,26.0,124,true
2026-01-08,2,2,3500162,10,1,36.0,172,true
2026-01-08,2,2,3500162,11,1,39.0,186,true
2026-01-08,2,2,3500162,12,1,43.0,205,true
2026-01-08,2,2,3500162,13,1,51.0,243,true
2026-01-08,4,2,3501430,1,1,30.0,94,true
2026-01-08,4,2,3501430,2,1,31.0,97,true
2026-01-08,4,2,3501430,3,1,37.0,116,true
2026-01-08,4,2,3501430,4,1,40.0,125,true
2026-01-08,4,2,3501430,5,1,26.0,82,true
2026-01-08,4,2,3501430,6,1,45.0,141,true
2026-01-08,4,2,3501430,7,1,12.0,38,true
2026-01-08,4,2,3501430,8,1,17.0,53,true
2026-01-08,4,2,3501430,9,1,23.0,72,true
2026-01-08,4,2,3501430,10,1,37.0,116,true
2026-01-08,4,2,3501430,11,1,45.0,141,true
2026-01-08,4,2,3501430,12,1,30.0,94,true
2026-01-08,4,2,3501430,13,1,60.0,188,true
2026-01-08,6,2,3500888,1,1,20.0,33,true
2026-01-08,6,2,3500888,2,1,23.0,38,true
2026-01-08,6,2,3500888,3,1,31.0,50,true
2026-01-08,6,2,3500888,4,1,34.0,55,true
2026-01-08,6,2,3500888,5,1,27.0,44,true
2026-01-08,6,2,3500888,6,1,31.0,50,true
2026-01-08,6,2,3500888,7,1,15.0,25,true
2026-01-08,6,2,3500888,8,1,20.0,33,true
2026-01-08,6,2,3500888,9,1,27.0,44,true
2026-01-08,6,2,3500888,10,1,34.0,55,true
2026-01-08,6,2,3500888,11,1,40.0,65,true
2026-01-08,6,2,3500888,12,1,45.0,73,true
2026-01-08,6,2,3500888,13,1,55.0,89,true
2026-01-09,1,2,3500005,1,1,14.0,80,true
2026-01-09,1,2,3500005,2,1,17.0,97,true
2026-01-09,1,2,3500005,3,1,22.0,125,true
2026-01-09,1,2,3500005,4,1,30.0,170,true
2026-01-09,1,2,3500005,5,1,20.0,113,true
2026-01-09,1,2,3500005,6,1,31.0,176,true
2026-01-09,1,2,3500005,7,1,0.0,0,true
2026-01-09,1,2,3500005,8,1,19.0,108,true
2026-01-09,1,2,3500005,9,1,20.0,113,true
2026-01-09,1,2,3500005,10,1,26.0,147,true
2026-01-09,1,2,3500005,11,1,35.0,198,true
2026-01-09,1,2,3500005,12,1,40.0,226,true
2026-01-09,2,2,3500162,13,1,47.0,224,true
2026-01-09,2,2,3500162,1,1,22.0,105,true
2026-01-09,2,2,3500162,2,1,30.0,143,true
2026-01-09,2,2,3500162,3,1,32.0,153,true
2026-01-09,2,2,3500162,4,1,40.0,191,true
2026-01-09,2,2,3500162,5,1,45.0,215,true
2026-01-09,2,2,3500162,6,1,39.0,186,true
2026-01-09,2,2,3500162,7,1,14.0,67,true
2026-01-09,2,2,3500162,8,1,15.0,72,true
2026-01-09,2,2,3500162,9,1,20.0,96,true
2026-01-09,2,2,3500162,10,1,27.0,129,true
2026-01-09,2,2,3500162,11,1,36.0,172,true
2026-01-09,2,2,3500162,12,1,45.0,215,true
2026-01-09,2,2,3500162,13,2,50.0,239,true
2026-01-09,4,2,3500446,1,1,28.0,121,true
2026-01-09,4,2,3500446,2,1,30.0,130,true
2026-01-09,4,2,3500446,3,1,31.0,134,true
2026-01-09,4,2,3500446,4,1,42.0,182,true
2026-01-09,4,2,3500446,5,1,43.0,186,true
2026-01-09,4,2,3500446,6,1,52.0,225,true
2026-01-09,4,2,3500446,7,1,16.0,69,true
2026-01-09,4,2,3500446,8,1,16.0,69,true
2026-01-09,4,2,3500446,9,1,25.0,108,true
2026-01-09,4,2,3500446,10,1,35.0,151,true
2026-01-09,4,2,3500446,11,1,47.0,203,true
2026-01-09,4,2,3500446,12,1,60.0,259,true
2026-01-09,4,2,3500446,13,1,55.0,238,true
2026-01-09,6,2,3500888,1,1,27.0,44,true
2026-01-09,6,2,3500888,2,1,32.0,52,true
2026-01-09,6,2,3500888,3,1,34.0,55,true
2026-01-09,6,2,3500888,4,1,42.0,68,true
2026-01-09,6,2,3500888,5,1,47.0,76,true
2026-01-09,6,2,3500888,6,1,50.0,81,true
2026-01-09,6,2,3500888,7,1,19.0,31,true
2026-01-09,6,2,3500888,8,1,13.0,21,true
2026-01-09,6,2,3500888,9,1,20.0,33,true
2026-01-09,6,2,3500888,10,1,27.0,44,true
2026-01-09,6,2,3500888,11,1,36.0,59,true
2026-01-09,6,2,3500888,12,1,50.0,81,true
2026-01-09,6,2,3500888,13,1,57.0,92,true
2026-01-09,1,1,3500005,1,1,22.0,125,true
2026-01-09,1,1,3500005,2,1,29.0,164,true
2026-01-09,1,1,3500005,3,1,32.0,181,true
2026-01-09,1,1,3500005,4,1,18.0,102,true
2026-01-09,1,1,3500005,5,1,10.0,57,true
2026-01-09,1,1,3500005,6,1,19.0,108,true
2026-01-09,1,1,3500005,7,1,18.0,102,true
2026-01-09,1,1,3500005,8,1,29.0,164,true
2026-01-09,1,1,3500005,9,1,18.0,102,true
2026-01-09,1,1,3500005,10,1,10.0,57,true
2026-01-09,1,1,3500005,11,1,24.0,136,true
2026-01-09,1,1,3500005,12,1,21.0,119,true
2026-01-09,2,1,3500162,13,1,20.0,96,true
2026-01-09,2,1,3500162,1,1,37.0,177,true
2026-01-09,2,1,3500162,2,1,27.0,129,true
2026-01-09,2,1,3500162,3,1,18.0,86,true
2026-01-09,2,1,3500162,4,1,20.0,96,true
2026-01-09,2,1,3500162,5,1,14.0,67,true
2026-01-09,2,1,3500162,6,1,19.0,91,true
2026-01-09,2,1,3500162,7,1,21.0,100,true
2026-01-09,2,1,3500162,8,1,39.0,186,true
2026-01-09,2,1,3500162,9,1,17.0,81,true
2026-01-09,2,1,3500162,10,1,21.0,100,true
2026-01-09,2,1,3500162,11,1,19.0,91,true
2026-01-09,2,1,3500162,12,1,27.0,129,true
2026-01-09,2,1,3500162,13,2,29.0,139,true
2026-01-09,4,1,3500446,1,1,40.0,173,true
2026-01-09,4,1,3500446,2,1,45.0,194,true
2026-01-09,4,1,3500446,3,1,55.0,238,true
2026-01-09,4,1,3500446,4,1,27.0,117,true
2026-01-09,4,1,3500446,5,1,21.0,91,true
2026-01-09,4,1,3500446,6,1,37.0,160,true
2026-01-09,4,1,3500446,7,1,18.0,78,true
2026-01-09,4,1,3500446,8,1,75.0,324,true
2026-01-09,4,1,3500446,9,1,21.0,91,true
2026-01-09,4,1,3500446,10,1,25.0,108,true
2026-01-09,4,1,3500446,11,1,55.0,238,true
2026-01-09,4,1,3500446,12,1,25.0,108,true
2026-01-09,4,1,3500446,13,1,39.0,169,true
2026-01-09,6,1,3500888,1,1,29.0,47,true
